taxsimid,year,state,mstat,page,sage,depx,pwages,psemp,swages,ssemp,dividends,intrec,stcg,ltcg,otherprop,nonprop,pensions,gssi,pui,sui,transfers,rentpaid,proptax,otheritem,childcare,mortgage,scorp,idtl,age1,age2,age3,age4,age5,age6,age7,age8,age9,age10,age11,pe_sidecar_year,pe_sidecar_state,pe_sidecar_fiitax,pe_sidecar_siitax,pe_sidecar_fica,pe_sidecar_tfica,pe_sidecar_v10,pe_sidecar_v11,pe_sidecar_v12,pe_sidecar_v13,pe_sidecar_v14,pe_sidecar_v17,pe_sidecar_qbid,pe_sidecar_niit,pe_sidecar_v18,pe_sidecar_v19,pe_sidecar_v22,pe_sidecar_v24,pe_sidecar_v25,pe_sidecar_v26,pe_sidecar_v27,pe_sidecar_v28,pe_sidecar_v29,pe_sidecar_v32,pe_sidecar_v34,pe_sidecar_v35,pe_sidecar_v36,pe_sidecar_srebate,pe_sidecar_v37,pe_sidecar_v38,pe_sidecar_v39,pe_sidecar_v40,pe_sidecar_v42,pe_sidecar_v43,pe_sidecar_v44,pe_sidecar_actc,pe_sidecar_cares,pe_sidecar_frate,pe_sidecar_srate,pe_sidecar_al_agi,pe_sidecar_al_standard_deduction,pe_sidecar_al_itemized_deductions,pe_sidecar_al_deductions,pe_sidecar_al_federal_income_tax_deduction,pe_sidecar_al_personal_exemption,pe_sidecar_al_dependent_exemption,pe_sidecar_al_retirement_exemption,pe_sidecar_al_taxable_income,pe_sidecar_al_income_tax_before_non_refundable_credits,pe_sidecar_al_non_refundable_credits,pe_sidecar_al_income_tax_before_refundable_credits,pe_sidecar_al_refundable_credits,pe_sidecar_al_income_tax,pe_sidecar_adjusted_gross_income,pe_sidecar_income_tax_before_credits,pe_sidecar_income_tax_capped_non_refundable_credits,pe_sidecar_net_investment_income_tax,pe_sidecar_income_tax_before_refundable_credits,pe_sidecar_eitc,pe_sidecar_american_opportunity_credit,pe_sidecar_refundable_ctc,pe_sidecar_income_tax_refundable_credits,pe_sidecar_income_tax,pe_sidecar_recapture_of_investment_credit,pe_sidecar_unreported_payroll_tax,pe_sidecar_qualified_retirement_penalty,pe_sidecar_tax_unit_taxable_social_security,pe_sidecar_tax_unit_social_security,pe_sidecar_taxable_pension_income,pe_agi,pe_exemptions,pe_standard_deduction,pe_itemized_deductions,pe_taxable_income,pe_tax_before_credits,pe_credits,pe_liability,pe_deductions,pe_deductions_status,pe_federal_tax_deduction,pe_federal_tax_deduction_status,pe_exemptions_status,pe_personal_exemption,pe_dependent_exemption,pe_total_ti_deductions,pe_replay_minus_release_al_agi,pe_replay_minus_release_al_taxable_income,pe_replay_minus_release_al_income_tax,pe_ti_floored,pe_unallocated_ti_reduction,pe_unallocated_after_v33,pe_unallocated_after_exemptions,pe_net_tax_reduction,pe_credit_reconciliation_residual,pe_raw_v32,pe_raw_v33,pe_raw_v34,pe_raw_v35,pe_raw_v36,pe_raw_v37,pe_raw_v38,pe_raw_v39,pe_raw_v40,pe_raw_v41,pe_raw_staxbc,pe_raw_siitax,pe_raw_fiitax,pe_raw_niit,pe_raw_v10,pe_raw_v25,pe_raw_actc,pe_raw_srebate,pe_raw_senergy,pe_raw_sctc,pe_raw_sptcr,pe_raw_samt,pe_raw_addmed,pe_fiitax_state0,pe_fiitax_state1_minus_state0,pe_niit_state0,pe_niit_state1_minus_state0,taxsim_agi,taxsim_exemptions,taxsim_standard_deduction,taxsim_itemized_deductions,taxsim_taxable_income,taxsim_tax_before_credits,taxsim_credits,taxsim_liability,taxsim_deductions,taxsim_deductions_status,taxsim_federal_tax_deduction,taxsim_federal_tax_deduction_status,taxsim_exemptions_status,taxsim_ti_floored,taxsim_unallocated_ti_reduction,taxsim_unallocated_after_v33,taxsim_unallocated_after_exemptions,taxsim_net_tax_reduction,taxsim_credit_reconciliation_residual,taxsim_raw_v32,taxsim_raw_v33,taxsim_raw_v34,taxsim_raw_v35,taxsim_raw_v36,taxsim_raw_v37,taxsim_raw_v38,taxsim_raw_v39,taxsim_raw_v40,taxsim_raw_v41,taxsim_raw_staxbc,taxsim_raw_siitax,taxsim_raw_fiitax,taxsim_raw_niit,taxsim_raw_v10,taxsim_raw_v25,taxsim_raw_actc,taxsim_raw_srebate,taxsim_raw_senergy,taxsim_raw_sctc,taxsim_raw_sptcr,taxsim_raw_samt,taxsim_raw_addmed,taxsim_fiitax_state0,taxsim_fiitax_state1_minus_state0,taxsim_niit_state0,taxsim_niit_state1_minus_state0,pe_minus_taxsim_agi,pe_minus_taxsim_exemptions,pe_minus_taxsim_standard_deduction,pe_minus_taxsim_itemized_deductions,pe_minus_taxsim_taxable_income,pe_minus_taxsim_tax_before_credits,pe_minus_taxsim_credits,pe_minus_taxsim_liability,pe_minus_taxsim_deductions,pe_minus_taxsim_federal_tax_deduction,pe_taxsim_liability_band,first_observed_component_difference,axiom_pe_federal_agi,axiom_pe_federal_exemptions,axiom_pe_federal_standard_deduction,axiom_pe_federal_itemized_deductions,axiom_pe_federal_taxable_income,axiom_pe_federal_tax_before_credits,axiom_pe_federal_credits,axiom_pe_federal_liability,axiom_pe_federal_deductions,axiom_pe_federal_federal_tax_deduction,axiom_pe_federal_status,axiom_taxsim_federal_agi,axiom_taxsim_federal_exemptions,axiom_taxsim_federal_standard_deduction,axiom_taxsim_federal_itemized_deductions,axiom_taxsim_federal_taxable_income,axiom_taxsim_federal_tax_before_credits,axiom_taxsim_federal_credits,axiom_taxsim_federal_liability,axiom_taxsim_federal_deductions,axiom_taxsim_federal_federal_tax_deduction,axiom_taxsim_federal_status
88657,2025,1,1,44,0,0,45465.13671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,10037.6804214223,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,,2025,1,3327.32,1817.99,6956.17,3478.08,45465.14,0.0,0.0,15750.0,0.0,2083.26,0.0,0.0,29715.14,3327.32,0.0,0.0,0.0,45465.14,0.0,3327.32,3478.08,45465.14,2500.0,3478.08,37159.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,659.24,0.0,0.0,12.0,4.0173,45465.137,2500.0,3478.0828,8305.399,3327.3164,1500.0,0.0,0.0,37159.74,1817.9869,0.0,1817.9869,0.0,1817.9869,45465.137,3327.3164,0.0,0.0,3327.3164,0.0,0.0,0.0,0.0,3327.3164,0.0,0.0,0.0,0.0,0.0,0.0,45465.14,1500.0,2500.0,3478.0828,37159.74,1817.99,0.0,1817.989990234375,3478.080078125,PE_formula_max_std_itemized,3327.3164,direct_PE_replay,direct_PE_replay,1500.0,0.0,8305.399,-0.0029999999969732016,0.0,-0.0030902343748948624,False,4827.3199218750015,,3327.3199218750015,9.765625009094947e-06,9.765625009094947e-06,45465.14,,2500.0,3478.080078125,37159.74,0.0,0.0,0.0,0.0,,1817.99,1817.989990234375,3327.320068359375,0.0,45465.140625,0.0,0.0,0.0,,0.0,,,,3327.320068359375,0.0,0.0,0.0,45465.14,1500.0,2500.0,3478.08,37159.74,1817.99,0.0,1817.99,3478.08,observed_behavior_fit,,unavailable,v33_semantics_unverified,False,4827.32,3327.3199999999997,3327.3199999999997,0.0,0.0,45465.14,1500.0,2500.0,3478.08,37159.74,0.0,0.0,0.0,0.0,5.0,1817.99,1817.99,3327.32,0.0,45465.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3327.32,0.0,0.0,0.0,0.0,0.0,0.0,0.002800000000206637,0.0,0.0,0.0,-9.765625009094947e-06,7.812500007275958e-05,,within_1,no_component_gap_over_1,,,,,,,,,,,pending_module,,,,,,,,,,,pending_module
88658,2025,1,1,83,0,0,0.0,0.0,0.0,0.0,11133.8095703125,3061.6982421874877,0.0,28611.57812499986,0,0,29091.621093749935,19748.325842696628,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,,2025,1,5493.64,2780.25,0.0,0.0,88684.78,0.0,16786.08,17750.0,0.0,4244.24,0.0,0.0,65755.86,2882.76,0.0,0.0,0.0,83505.86,0.0,5493.64,0.0,65898.7,2500.0,0.0,56405.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3101,1.7844,65898.7,2500.0,0.0,9493.638,5493.6377,1500.0,0.0,6000.0,56405.066,2780.2534,0.0,2780.2534,0.0,2780.2534,88684.78,5493.6377,0.0,0.0,5493.6377,0.0,0.0,0.0,0.0,5493.6377,0.0,0.0,0.0,16786.078,19748.326,29091.62109375,65898.7,1500.0,2500.0,0.0,56405.07,2780.25,0.0,2780.25,2500.0,PE_formula_max_std_itemized,5493.6377,direct_PE_replay,direct_PE_replay,1500.0,0.0,9493.638,0.0,-0.004000000000814907,0.003400000000056025,False,6993.629999999997,,5493.629999999997,0.0,0.0,65898.7,,2500.0,0.0,56405.07,0.0,0.0,0.0,0.0,,2780.25,2780.25,5493.64013671875,0.0,88684.78125,0.0,0.0,0.0,,0.0,,,,5493.64013671875,0.0,0.0,0.0,65898.71,1500.0,2500.0,0.0,56419.41,2780.97,0.0,2780.97,2500.0,observed_behavior_fit,,unavailable,v33_semantics_unverified,False,6979.300000000003,5479.300000000003,5479.300000000003,0.0,0.0,65898.71,1500.0,2500.0,0.0,56419.41,0.0,0.0,0.0,0.0,5.0,2780.97,2780.97,5479.29,0.0,88684.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5479.29,0.0,0.0,0.0,-0.010000000009313226,0.0,0.0,0.0,-14.340000000003783,-0.7199999999997999,0.0,-0.7199999999997999,0.0,,within_1,taxable_income,,,,,,,,,,,pending_module,,,,,,,,,,,pending_module
88659,2025,1,1,79,0,0,0.0,0.0,0.0,0.0,40.88302230834961,80.8369140625,0.0,0.0,0,0,0.0,30216.000936329583,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,,2025,1,0.0,0.0,0.0,0.0,121.72,0.0,0.0,17750.0,0.0,121.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17750.0,0.0,0.0,0.0,121.72,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.71994,3000.0,0.0,4500.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.71994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30216.0,0.0,121.72,1500.0,3000.0,0.0,0.0,0.0,0.0,0.0,3000.0,PE_formula_max_std_itemized,0.0,direct_PE_replay,direct_PE_replay,1500.0,0.0,4500.0,-6.0000000004833964e-05,0.0,0.0,True,-2878.28,,-4378.280000000001,0.0,0.0,121.72,,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,121.72000122070312,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,121.72,1500.0,3000.0,0.0,0.0,0.0,0.0,0.0,3000.0,observed_behavior_fit,,unavailable,v33_semantics_unverified,True,-2878.28,-4378.280000000001,-4378.280000000001,0.0,0.0,121.72,1500.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,121.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,within_1,no_component_gap_over_1,,,,,,,,,,,pending_module,,,,,,,,,,,pending_module
88660,2025,1,2,56,48,0,31772.1875,0.0,24268.18359375,0.0,0.0,0.2537222504615783,-3132.64306640625,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,,2025,1,2154.06,2057.7,8574.18,4287.09,53040.62,0.0,0.0,31500.0,0.0,2272.03,0.0,0.0,21540.62,2154.06,0.0,0.0,0.0,53040.62,0.0,2154.06,4287.09,52907.98,5000.0,4287.09,42753.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,812.59,0.0,0.0,10.0,4.5,52907.98,5000.0,4287.0884,10154.0625,2154.0625,3000.0,0.0,0.0,42753.918,2057.6958,0.0,2057.6958,0.0,2057.6958,53040.625,2154.0625,0.0,0.0,2154.0625,0.0,0.0,0.0,0.0,2154.0625,0.0,0.0,0.0,0.0,0.0,0.0,52907.98,3000.0,5000.0,4287.0884,42753.92,2057.7,0.0,2057.699951171875,5000.0,PE_formula_max_std_itemized,2154.0625,direct_PE_replay,direct_PE_replay,3000.0,0.0,10154.0625,0.0,-0.0020000000004074536,-0.004151171875037107,False,5154.060000000005,,2154.060000000005,4.882812481810106e-05,4.882812481810106e-05,52907.98,,5000.0,4287.08984375,42753.92,0.0,0.0,0.0,0.0,,2057.7,2057.699951171875,2154.06005859375,0.0,53040.62109375,0.0,0.0,0.0,,0.0,,,,2154.06005859375,0.0,0.0,0.0,52907.98,3000.0,5000.0,4287.09,42753.92,2057.7,0.0,2057.7,5000.0,observed_behavior_fit,,unavailable,v33_semantics_unverified,False,5154.060000000005,2154.060000000005,2154.060000000005,0.0,0.0,52907.98,3000.0,5000.0,4287.09,42753.92,0.0,0.0,0.0,0.0,5.0,2057.7,2057.7,2154.06,0.0,53040.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2154.06,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016000000005078618,0.0,0.0,0.0,-4.882812481810106e-05,0.0,,within_1,no_component_gap_over_1,,,,,,,,,,,pending_module,,,,,,,,,,,pending_module
88661,2025,1,2,52,59,2,0.0,-2028234.625,111.769775390625,0.0,0.0,0.0,-775800.271484375,-128721.9375,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,-4566201.5625,2,10.0,9.0,,,,,,,,,,2025,1,0.0,0.0,17.1,8.55,-612888.25,0.0,0.0,31500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31500.0,0.0,0.0,8.55,-7498846.5,8500.0,1199824.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62,0.0,0.0,0.0,0.0,-7498846.5,8500.0,1199824.0,1204824.0,0.0,3000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-612888.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7498846.5,5000.0,8500.0,1199824.0,0.0,0.0,0.0,0.0,1199824.0,PE_formula_max_std_itemized,0.0,direct_PE_replay,direct_PE_replay,3000.0,2000.0,1204824.0,0.0,0.0,0.0,True,-8698670.5,,-8703670.5,0.0,0.0,-7498846.5,,8500.0,1199824.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-612888.25,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,-1546823.86,35936.48,8500.0,8.55,0.0,0.0,0.0,0.0,8500.0,observed_behavior_fit,,unavailable,v33_semantics_unverified,True,-1555323.86,-1591260.34,-1591260.34,0.0,0.0,-1546823.86,35936.48,8500.0,8.55,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-645301.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5952022.64,-30936.480000000003,0.0,1199815.45,0.0,0.0,0.0,0.0,1191324.0,,within_1,agi,,,,,,,,,,,pending_module,,,,,,,,,,,pending_module
88662,2025,1,1,59,0,0,47958.00390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,,2025,1,3626.46,1918.14,7337.58,3668.79,47958.0,0.0,0.0,15750.0,0.0,2207.9,0.0,0.0,32208.0,3626.46,0.0,0.0,0.0,47958.0,0.0,3626.46,3668.79,47958.0,2500.0,3668.79,39162.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695.39,0.0,0.0,12.0,4.0173,47958.004,2500.0,3668.7874,8795.248,3626.4604,1500.0,0.0,0.0,39162.758,1918.138,0.0,1918.138,0.0,1918.138,47958.004,3626.4604,0.0,0.0,3626.4604,0.0,0.0,0.0,0.0,3626.4604,0.0,0.0,0.0,0.0,0.0,0.0,47958.0,1500.0,2500.0,3668.7874,39162.76,1918.14,0.0,1918.1400146484375,3668.7900390625,PE_formula_max_std_itemized,3626.4604,direct_PE_replay,direct_PE_replay,1500.0,0.0,8795.248,0.004000000000814907,-0.0020000000004074536,-0.0020146484375800355,False,5126.449960937498,,3626.449960937498,-1.4648437399955583e-05,-1.4648437399955583e-05,47958.0,,2500.0,3668.7900390625,39162.76,0.0,0.0,0.0,0.0,,1918.14,1918.1400146484375,3626.4599609375,0.0,47958.0,0.0,0.0,0.0,,0.0,,,,3626.4599609375,0.0,0.0,0.0,47958.0,1500.0,2500.0,3668.79,39162.76,1918.14,0.0,1918.14,3668.79,observed_behavior_fit,,unavailable,v33_semantics_unverified,False,5126.449999999997,3626.449999999997,3626.449999999997,0.0,0.0,47958.0,1500.0,2500.0,3668.79,39162.76,0.0,0.0,0.0,0.0,5.0,1918.14,1918.14,3626.46,0.0,47958.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3626.46,0.0,0.0,0.0,0.0,0.0,0.0,-0.002599999999802094,0.0,0.0,0.0,1.4648437399955583e-05,3.906250003637979e-05,,within_1,no_component_gap_over_1,,,,,,,,,,,pending_module,,,,,,,,,,,pending_module
88663,2025,1,2,22,21,4,0.0,0.0,0.0,0.0,27002.11644744873,3778.117038726806,0.0,345460.28125,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1954912.625,2,47.0,43.0,15.0,15.0,,,,,,,,2025,1,583300.56,86852.64,0.0,0.0,2331153.0,0.0,0.0,31500.0,0.0,10000.0,385438.12,14297.14,1914214.9,494510.9,0.0,0.0,0.0,1945714.9,0.0,569003.42,0.0,2331153.25,5000.0,0.0,1738652.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142649.06,-7127.4614,2331153.2,5000.0,0.0,592500.56,583300.56,3000.0,1200.0,0.0,1738652.8,86852.64,0.0,86852.64,0.0,86852.64,2331153.0,569003.44,0.0,14297.139,583300.56,0.0,0.0,0.0,0.0,583300.56,0.0,0.0,0.0,0.0,0.0,0.0,2331153.25,4200.0,5000.0,0.0,1738652.75,86852.64,0.0,86852.640625,5000.0,PE_formula_max_std_itemized,583300.56,direct_PE_replay,direct_PE_replay,3000.0,1200.0,592500.56,-0.049999999813735485,0.05000000004656613,-0.0006250000005820766,False,587500.5,,583300.5,-0.0006250000005820766,-0.0006250000005820766,2331153.25,,5000.0,0.0,1738652.75,0.0,0.0,0.0,0.0,,86852.64,86852.640625,583300.5625,14297.1396484375,2331153.0,0.0,0.0,0.0,,0.0,,,,583300.5625,0.0,14297.1396484375,0.0,2331153.14,4200.0,5000.0,0.0,1673865.88,83613.29,0.0,83613.29,5000.0,observed_behavior_fit,,unavailable,v33_semantics_unverified,False,652287.2600000002,648087.2600000002,648087.2600000002,0.0,0.0,2331153.14,4200.0,5000.0,0.0,1673865.88,0.0,0.0,0.0,0.0,5.0,83613.29,83613.29,648087.26,79083.82,2331153.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648087.26,0.0,79083.82,0.0,0.10999999986961484,0.0,0.0,0.0,64786.87000000011,3239.350000000006,0.0,3239.3506250000064,0.0,,over_15,taxable_income,,,,,,,,,,,pending_module,,,,,,,,,,,pending_module
88664,2025,1,1,65,0,1,0.0,0.0,0.0,0.0,0.0,0.0,-691.5594482421875,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,5.0,,,,,,,,,,,2025,1,0.0,0.0,0.0,0.0,-691.56,0.0,0.0,25625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25625.0,0.0,0.0,0.0,-691.56,5200.0,110.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.0,0.0,-691.55945,5200.0,110.649506,9200.0,0.0,3000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-691.55945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-691.56,4000.0,5200.0,110.649506,0.0,0.0,0.0,0.0,5200.0,PE_formula_max_std_itemized,0.0,direct_PE_replay,direct_PE_replay,3000.0,1000.0,9200.0,0.0005499999999756255,0.0,0.0,True,-5891.5599999999995,,-9891.56,0.0,0.0,-691.56,,5200.0,110.6500015258789,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-691.5599975585938,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,-691.56,4006.92,5200.0,0.0,0.0,0.0,0.0,0.0,5200.0,observed_behavior_fit,,unavailable,v33_semantics_unverified,True,-5891.5599999999995,-9898.48,-9898.48,0.0,0.0,-691.56,4006.92,5200.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-691.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.920000000000073,0.0,110.649506,0.0,0.0,0.0,0.0,0.0,,within_1,exemptions,,,,,,,,,,,pending_module,,,,,,,,,,,pending_module
88665,2025,1,1,54,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,,2025,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15750.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.825,0.0,0.0,3000.0,0.0,4500.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,3000.0,0.0,0.0,0.0,0.0,0.0,3000.0,PE_formula_max_std_itemized,0.0,direct_PE_replay,direct_PE_replay,1500.0,0.0,4500.0,0.0,0.0,0.0,True,-3000.0,,-4500.0,0.0,0.0,0.0,,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,1500.0,3000.0,0.0,0.0,0.0,0.0,0.0,3000.0,observed_behavior_fit,,unavailable,v33_semantics_unverified,True,-3000.0,-4500.0,-4500.0,0.0,0.0,0.0,1500.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,within_1,no_component_gap_over_1,,,,,,,,,,,pending_module,,,,,,,,,,,pending_module
88666,2025,1,1,75,0,0,16262.986328125,0.0,0.0,0.0,305532.4375,35568.2421875,13.559988975524902,792988.1875,0,0,36771.80859375,24198.134831460673,0.0,0.0,0,0.0,0.0,0,0.0,0.0,67068.0,2,,,,,,,,,,,,2025,1,283466.72,47996.92,2488.24,1244.12,1274773.6,0.0,20568.42,17750.0,0.0,10000.0,13413.6,40841.4,1243610.0,27668.45,0.0,0.0,0.0,1261360.0,14668.28,227957.04,1244.12,1248205.25,2500.0,1244.12,960738.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.81,0.0,0.0,4193.0312,-204.6524,1248205.2,2500.0,1244.1184,287466.72,283466.72,1500.0,0.0,6000.0,960738.5,47996.926,0.0,47996.926,0.0,47996.926,1274773.6,242625.33,0.0,40841.4,283466.72,0.0,0.0,0.0,0.0,283466.72,0.0,0.0,0.0,20568.416,24198.135,36771.80859375,1248205.25,1500.0,2500.0,1244.1184,960738.5,47996.93,0.0,47996.921875,2500.0,PE_formula_max_std_itemized,283466.72,direct_PE_replay,direct_PE_replay,1500.0,0.0,287466.72,-0.05000000004656613,0.0,0.004124999999476131,False,284966.75,,283466.75,0.008125000000291038,0.008125000000291038,1248205.25,,2500.0,1244.1199951171875,960738.5,0.0,0.0,0.0,0.0,,47996.93,47996.921875,283466.71875,40841.3984375,1274773.625,0.0,0.0,0.0,,0.0,,,,283466.71875,0.0,40841.3984375,0.0,1248205.22,1500.0,2500.0,1244.12,975459.21,48732.96,0.0,48732.96,2500.0,observed_behavior_fit,,unavailable,v33_semantics_unverified,False,270246.01,268746.01,268746.01,0.0,0.0,1248205.22,1500.0,2500.0,1244.12,975459.21,0.0,0.0,0.0,0.0,5.0,48732.96,48732.96,285523.25,40841.4,1274773.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285523.25,0.0,40841.4,0.0,0.030000000027939677,0.0,0.0,-0.0015999999998257408,-14720.709999999963,-736.0299999999988,0.0,-736.0381249999991,0.0,,over_15,taxable_income,,,,,,,,,,,pending_module,,,,,,,,,,,pending_module
88667,2025,1,2,56,62,1,714516.1875,118798.9765625,133993.09375,0.0,148028.49365234375,109318.91302490234,314811.59375,1262119.0361328125,0,0,120804.5,23867.157303370783,0.0,0.0,0,0.0,0.0,0,0.0,0.0,19382848.174804688,2,26.0,,,,,,,,,,,2025,1,6559236.0,785000.9,72613.9,41084.75,22323934.0,0.0,20287.09,31500.0,0.0,10000.0,3900011.2,69702.56,18392422.0,6207504.0,0.0,0.0,0.0,18423922.0,0.0,6489533.5,41084.75,22305238.0,5000.0,41084.75,15701617.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18677.37,0.0,0.0,1443041.5,-72147.25,22305238.0,5000.0,41084.75,6603621.0,6559236.0,3000.0,300.0,0.0,15701617.0,785000.9,0.0,785000.9,0.0,785000.9,22323934.0,6489533.5,0.0,69702.56,6559236.0,0.0,0.0,0.0,0.0,6559236.0,0.0,0.0,0.0,20287.086,23867.158,120804.5,22305238.0,3300.0,5000.0,41084.75,15701617.0,785000.88,0.0,785000.875,41084.75,PE_formula_max_std_itemized,6559236.0,direct_PE_replay,direct_PE_replay,3000.0,300.0,6603621.0,0.0,0.0,0.025000000023283064,False,6562536.25,,6559236.25,0.005000000004656613,0.005000000004656613,22305238.0,,5000.0,41084.75,15701617.0,0.0,0.0,0.0,0.0,,785000.88,785000.875,6559236.0,69702.5625,22323934.0,0.0,0.0,0.0,,0.0,,,,6559236.0,0.0,69702.5625,0.0,22305238.97,3300.0,5000.0,41084.75,14962248.69,748032.43,0.0,748032.43,41084.75,observed_behavior_fit,,unavailable,v33_semantics_unverified,False,7301905.529999999,7298605.529999999,7298605.529999999,0.0,0.0,22305238.97,3300.0,5000.0,41084.75,14962248.69,0.0,0.0,0.0,0.0,5.0,748032.43,748032.43,7295423.91,805889.61,22323935.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6373.98,7295785.07,-361.160000000149,806250.77,-361.1600000000326,-0.9699999988079071,0.0,0.0,0.0,739368.3100000005,36968.44999999995,0.0,36968.44499999995,0.0,,over_15,taxable_income,,,,,,,,,,,pending_module,,,,,,,,,,,pending_module
